DM0,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30,DM31,DM32,DM33,DM34,DM35,DM36,DM37,DM38,DM39,DM40,DM41,DM42,DM43,DM44,DM45,DM46,DM47,DM48,DM49,DM50,DM51,DM52,DM53,DM54,DM55,DM56,DM57,DM58,DM59,DM60,DM61,DM62,DM63,DM64,DM65,DM66,DM67,DM68,DM69,DM70,DM71,DM72,DM73,DM74,DM75,DM76,DM77,DM78,DM79,DM80,DM81,DM82,DM83,DM84,DM85,DM86,DM87,DM88,DM89,DM90,DM91,DM92,DM93,DM94,DM95,DM96,DM97,DM98,DM99,DM100,DM101,DM102,DM103,DM104,DM105,DM106,DM107,DM108,DM109,DM110,DM111,DM112,DM113,DM114,DM115,DM116,DM117,DM118,DM119,DM120,DM121,DM122,DM123,DM124,DM125,DM126,DM127,DM128,DM129,DM130,DM131,DM132,DM133,DM134,DM135,DM136,DM137,DM138,DM139,DM140,DM141,DM142,DM143,DM144,DM145,DM146,DM147,DM148,DM149,DM150,DM151,DM152,DM153,DM154,DM155,DM156,DM157,DM158,DM159,DM160,DM161,DM162,DM163,DM164,DM165,DM166,DM167,DM168,DM169,DM170,DM171,DM172,DM173,DM174,DM175,DM176,DM177,DM178,DM179,DM180,DM181,DM182,DM183,DM184,DM185,DM186,DM187,DM188,DM189,DM190,DM191,DM192,DM193,DM194,DM195,DM196,DM197,DM198,DM199,DM200,DM201,DM202,DM203,DM204,DM205,DM206,DM207,DM208,DM209,DM210,DM211,DM212,DM213,DM214,DM215,DM216,DM217,DM218,DM219,DM220,DM221,DM222,DM223,DM224,DM225,DM226,DM227,DM228,DM229,DM230,DM231,DM232,DM233,DM234,DM235,DM236,DM237,DM238,DM239,DM240,DM241,DM242,DM243,DM244,DM245,DM246,DM247,DM248,DM249,DM250,DM251,DM252,DM253,DM254,DM255,DM256,DM257,DM258,DM259,DM260,DM261,DM262,DM263,DM264,DM265,DM266,DM267,DM268,DM269,DM270,DM271,DM272,DM273,DM274,DM275,DM276,DM277,DM278,DM279,DM280,DM281,DM282,DM283,DM284,DM285,DM286,DM287,DM288,DM289,DM290,DM291,DM292,DM293,DM294,DM295,DM296,DM297,DM298,DM299
0.003488683,0.012910174,0.005143361,0.004297428,0.0,0.968738437,0.339307427,0.011273318,0.003200294,0.060815278,0.0,0.280108452,0.060536191,0.002317391,0.0,0.0,0.000265234,0.567490935,0.0,0.158247218,0.0,0.0,0.089867182,0.615578175,0.152955726,0.29508242,0.0,0.010032011,0.001219877,0.0,0.270701647,0.195706844,0.017331963,0.0,0.057842806,0.002190246,0.02783834,0.004814274,0.003351314,0.190624997,0.113239504,0.0,0.010408016,0.0,0.0,0.103674613,0.665434778,0.323235303,0.134622157,0.001686277,0.010398482,0.0,0.189392969,0.0,0.00731084,0.184210077,0,0.0,0.048481379,0.048244722,0.206652388,0.00398248,0.645550311,0.126004875,0.062579006,0.0,0.127033353,0.0,0.0,0.0,0.0,0.0,0.26301685,0.211282656,0.442783803,0.026790481,0.366707951,0.023098024,0.0,0.020386828,0.125490218,0.0,0.024125576,0.015111082,0.056695499,0.252295643,0.021109778,0.087622635,0.093046285,0.064106449,0.017234482,0.022420999,0.0,0.191450134,0.016639231,0.052149285,0.006063984,0.068174265,0.0,0.017390361,0.2108538,0.0,0.223513573,0.0,0.338464677,0.0,0.0,0.586195707,0.204027221,0.0,0.060320854,0.007955697,0.131975859,0.197781935,0.220723361,0.0,0.0,0.211227223,0.022344677,0.210264787,0.015408261,0.250189871,0.002409652,0.01074094,0.050232206,0.001926109,0.104599178,0.144944608,0.341383934,0.074097499,0.081365824,0.0,0.006386296,0.007032865,0.072661065,0.414436787,0.154042393,0.057878707,0.38362509,0,0.152786374,0.152001053,0.004309415,0.0,0.002118122,0.463618577,0.197058335,0.001038916,0.55012691,0.0,0.0,0.40679118,0,0.088703178,0.109118789,0.046094976,0.0,0.111527793,0.066138804,0.57673496,0.304647863,0.208853468,0.0,0.0,0.0,0.054106738,0.060539987,0.046709757,0.0,0.263898075,0.005587959,0.243442282,0.003162889,0.000555546,0.280315876,0.0,0.0,0.439953744,0.000905688,0.145235896,0.0,0.049537878,0.138893276,0,0.135883212,0.017350264,0.0,0.016393593,0.249816015,0.351157904,0.116483025,0.012220669,0.183563381,0.114237398,0.033575624,0.082050271,0.0,0.100095421,0.224606916,0.197379768,0.306716114,0.432236224,0.0,0.255690098,0.415918708,0.035951991,0.0,0.409243703,0.0,0.1158951,0.160278916,0.000395501,0.19523038,0.011109425,0.758440316,0.0,0.0,0.005581072,0.707968533,0.0,0.001261872,0.05835114,0.002921792,0.385263622,0.00556631,0.0,0.0,0.319509536,0.098792367,0.070625804,0.016581561,0.0582138,0.05686463,0.000905292,0.150503203,0.200180084,0.113399707,0.807679832,0.215468585,0.076989673,0.0,0.472310007,0.007797022,0.804807484,0.124308258,0.188694134,0.0,0.005503275,0.789532602,0.227780417,0.0,0.100053161,0.066462576,0.0,0.464316875,0.0,0.044711895,0.341389745,0.093759865,0.0,0.104207836,0.127774253,0.197508112,0.000134886,0.015112256,0.099908367,0.068744823,0.167310342,0.0,0.004249976,0.751294613,0.0,0.173946485,0.498581439,0.01447187,0,0.534353673,0.255290061,0.274505019,0,0.073242016,0.229446843,0.132295638,0.31717369,0.0,0.231102824,0.221484959,0.190375552,0.0,0.0,0.00891657,0.479175508,0.434616745,0.003560742,0.24286963,0.176980451,0.139827028,0.018707996,0.144033,0.050598357
0.03115044,0.0,0.079626799,0.023458445,0.0,1.045577049,0.499721944,0.023354908,0.001132395,0.525690854,0.0,0.068661071,0.184417605,0.0,0.0,0.0,0.166786864,0.600373566,0.0,0.155941755,0.0,0.008585637,0.365967274,1.044751525,0.199761346,0.698733389,0.004880489,0.0,0.0,0.0,1.013030171,0.079450518,0.000655025,0.000199947,0.422326893,0.01714075,0.117066003,0.022750596,0.0,0.499150872,0.0,0.036528487,0.022734225,0.000837498,0.008843218,0.460667938,0.550650418,0.200265154,0.045858297,0.0,0.0,0.0,0.618428707,0.015222318,0.121314384,0.028323641,0,0.0,0.0600495,0.031556584,0.043031473,0.0,0.835366249,0.241195276,0.0,0.0,0.053155381,0.0,0.023595342,0.0,0.0,0.0,0.109878816,0.1283537,0.435313165,0.152972192,0.17476812,0.091155417,0.001638519,0.016111249,0.004457921,0.0,0.22698392,0.0,0.010281453,0.138099909,0.008518375,0.102645136,0.04553742,0.231621668,0.045795567,0.007211469,0.029715678,0.015412165,0.180264369,0.0032412,0.008578428,0.279180944,0.0,0.007361731,0.379578471,0.0,0.423741281,0.004963112,0.410722375,0.0,0.0,0.583456516,0.356479824,0.0,0.00575464,0.0,0.033045147,0.233203605,0.354302257,0.0,0.011035162,0.08588174,0.008738522,0.20111987,0.0,0.373334676,0.024027074,0.0,0.273204923,0.0,0.016762936,0.69973588,0.393217087,0.093275346,0.01488152,0.0,0.0,0.020566169,0.356509119,0.122147121,0.066971801,0.019753838,0.323018193,0,0.001452099,0.819284618,0.106055818,0.0,0.000249182,0.790613711,0.065242104,0.0,0.620536923,0.000457695,0.00212915,0.096304342,0,0.0,0.179131374,0.062208906,0.010281841,0.0,0.121061988,0.682933807,0.052504707,0.021443814,0.0,0.0,0.0,0.277803361,0.005154569,0.086303085,0.016878722,0.470816076,0.08934018,0.060907144,0.000863955,0.001916098,0.124627501,0.055828895,0.0,1.032138467,0.0,0.083340831,0.0,0.246545896,0.059901822,0,0.011801588,0.018258376,0.0,0.071237288,0.005361447,0.454095483,0.168041632,0.215589836,0.03318467,0.036890984,0.107451804,0.040475618,0.006624563,0.454947054,0.045756854,0.216829732,0.228543684,0.473180026,0.0,0.202299848,0.060343087,0.011407294,0.0,0.564890444,0.012787474,0.030314611,0.006322022,0.0,0.009349113,0.004208297,0.586725891,0.0,0.0,0.012236875,0.981248677,0.0,0.0,0.265559107,0.402516514,0.518683016,0.011556029,0.0,0.0,0.492035657,0.012075485,0.267941803,0.00227764,0.025457323,0.057355497,0.099972636,0.069516376,0.161905363,0.003541015,0.790661275,0.013298312,0.0,0.0,0.606842816,0.061977718,0.93618542,0.433625281,0.071089059,0.0,0.014202226,0.633395135,0.295618683,0.0,0.090311371,0.134815037,0.0,0.316532731,0.0,0.109020092,0.32779488,0.125111997,0.040697843,0.24510482,0.407906383,0.053848766,0.011237074,0.174896598,0.162228242,0.336343765,0.034310855,0.000208748,0.003710266,1.017100453,0.0,0.190984562,0.153698117,0.160592854,0,0.946313202,0.498622894,0.454706788,0,0.12154489,0.184329718,0.35291332,0.057828765,0.0,0.072694503,0.614256442,0.076150738,0.0,0.04033551,0.023425767,0.362505436,0.823468029,0.0,0.04902504,0.149620727,0.027224699,0.0,0.032792944,0.044476967
0.004013145,0.004174517,0.080570914,0.010212882,0.0,0.948964,0.50191468,0.017938137,0.000138677,0.36330387,0.0,0.091797024,0.13297902,0.005346696,0.0,0.0,0.10816852,0.555495441,0.0,0.173398361,0.0,0.0,0.218893811,0.797869563,0.137633994,0.663111508,0.015830185,0.006016894,0.010529637,0.001706337,0.759805977,0.057257466,0.00787093,0.0,0.283292294,0.0,0.129008785,0.049655136,0.0,0.390860856,0.003638079,0.038212195,0.01546721,0.001665654,0.007966094,0.412838727,0.473361731,0.157938838,0.122057617,0.004698273,0.001991119,0.0,0.477140009,0.02274086,0.128127813,0.089289069,0,0.0,0.135011986,0.023011703,0.054063782,0.0,0.742910683,0.142460838,0.001306684,0.0,0.060728829,0.0,0.001274104,0.0,0.000112787,0.0,0.136983424,0.20299007,0.43134734,0.143365264,0.245548874,0.058563862,0.000317163,0.020870652,0.011753475,0.0,0.216968298,0.016638929,0.005057033,0.072772309,0.012277727,0.06204962,0.044559851,0.198177531,0.021120215,0.032960359,0.012334595,0.067702271,0.173352927,0.052660424,0.013145308,0.221341714,0.016459549,0.021558607,0.354551494,0.0,0.336241603,0.001783563,0.322358727,0.0,0.0,0.635706842,0.285786331,0.0,0.020023545,0.002192087,0.122768454,0.263585478,0.398022771,0.0,0.000296009,0.055506878,0.0436952,0.137324691,0.0,0.341905117,0.047739424,0.011920828,0.1766489,0.012001006,0.046640959,0.518433928,0.323121548,0.055226948,0.044792403,0.0,0.0,0.037430715,0.327501595,0.14929603,0.064808615,0.017785635,0.237142324,0,0.059818685,0.644837201,0.088297918,0.0,0.004467048,0.789614141,0.032976065,0.042515866,0.457541049,0.0,0.006026173,0.125154555,0,0.026122639,0.10308075,0.05261359,0.005727479,0.003018706,0.109621704,0.699902475,0.077839494,0.015635645,0.002149437,0.0,0.007178775,0.24993968,0.017520381,0.062308591,0.040776055,0.309188038,0.12565054,0.159296393,0.013512997,0.014034127,0.165201113,0.04333701,0.0,0.810616136,0.002237824,0.057118729,0.0,0.22460866,0.017105991,0,0.008553835,0.06977912,0.0,0.091532759,0.023389973,0.386039793,0.17295292,0.072476648,0.113575116,0.05155066,0.056604855,0.043058913,0.002712512,0.397592455,0.055090472,0.293569744,0.196675315,0.468534678,0.000601502,0.169546559,0.049868021,0.012350181,0.0,0.589226365,0.0,0.018164534,0.06542664,0.0,0.0527585,0.003352842,0.594067395,0.0,0.0,0.003049672,0.878151178,0.0,0.010372227,0.207082093,0.296461254,0.359348148,0.029134998,0.0,0.0,0.451807708,0.01930557,0.183957517,0.014751307,0.033318464,0.116451316,0.060079545,0.062054701,0.244381785,0.012786819,0.838368654,0.119978972,0.012840521,0.001415965,0.541224778,0.015433032,0.872397363,0.309341848,0.082396202,0.001979869,0.013068095,0.614910483,0.306961656,0.0,0.148668379,0.132995456,0.001101164,0.290744364,0.0,0.092310391,0.3219482,0.079227805,0.029940635,0.272176445,0.295077443,0.068233125,0.000475702,0.183043376,0.108746298,0.244617343,0.029604057,0.0,0.006281202,0.859109342,0.0,0.198598787,0.202509642,0.053232182,0,0.672946095,0.356373012,0.479874462,0,0.096380264,0.171222359,0.247139335,0.183453575,0.0,0.09701734,0.384268552,0.047562864,0.0,0.077106051,0.047601182,0.343535542,0.667168617,0.008111775,0.096720085,0.168413237,0.128578693,0.013468569,0.070879303,0.010771204
0.027849279,0.0,0.044243995,0.017737765,0.0,1.071537852,0.491741747,0.009715165,0.002964225,0.332970589,0.0,0.142972782,0.155775517,0.0,0.0,0.0,0.056807835,0.627623141,0.0,0.127584532,0.0,0.004641868,0.232095405,0.955577672,0.169351578,0.655851066,0.009511385,0.0,0.0,0.0,0.851812303,0.087825097,0.014702087,0.0,0.24658522,0.012726246,0.075553082,0.022184256,0.001019697,0.421513051,0.003603027,0.023814131,0.004075138,0.001049492,6.44e-05,0.36907959,0.670141518,0.234998569,0.0619702,0.0,0.0,0.0,0.493298471,0.011455528,0.066979185,0.083932258,0,0.0,0.092999272,0.019785246,0.053357389,0.009493249,0.808952391,0.250124156,0.00775402,0.0,0.056022167,0.0,0.000832091,0.0,0.0,0.0,0.224747434,0.202593863,0.472279608,0.112608075,0.238289803,0.071587555,0.0,0.001543587,0.009552215,0.0,0.18961966,0.000264651,0.002094758,0.159101978,0.009664251,0.087401539,0.040880617,0.194982663,0.028212789,0.002076339,0.01877543,0.048075549,0.075905062,0.026273336,0.036290862,0.208820909,0.001597355,0.00879324,0.388245344,0.0,0.363832474,0.000338186,0.399360597,0.0,0.0,0.594705522,0.306158632,0.0,0.00928189,0.002647447,0.119785093,0.270348936,0.32665661,0.0,0.0,0.095373079,0.006782889,0.19211255,0.000138038,0.324058294,0.029072128,0.003362847,0.219799593,0.0,0.029677482,0.509801149,0.398061067,0.072327681,0.063637182,0.0,0.005954745,0.054167707,0.28023994,0.172410831,0.031425178,0.04867626,0.356089115,0,0.0283229,0.567092657,0.040966522,0.0,0.001283447,0.792475581,0.049767416,0.014212006,0.601500511,0.0,0.0,0.223844796,0,0.001732985,0.137944475,0.048573308,0.0,0.000419832,0.119224049,0.658342123,0.119940966,0.040446144,0.0,0.0,0.007811349,0.118356079,0.001104309,0.088086434,0.035038851,0.407808274,0.106500164,0.149021789,0.012569464,0.005007479,0.254546106,0.005637529,0.0,0.869858265,0.0,0.061046362,0.0,0.197705448,0.038067743,0,0.040214106,0.044193108,0.0,0.061302803,0.029674752,0.414554387,0.176787734,0.153546855,0.05850967,0.052502371,0.080222078,0.036193285,0.003603799,0.443825871,0.051201545,0.246024445,0.26907742,0.43690291,0.0,0.225547686,0.09887816,0.006755643,0.0,0.522716403,0.0,0.057598237,0.021792723,0.0,0.062474888,0.010812405,0.694928467,0.0,0.0,0.0,0.852703273,0.0,0.0,0.181038931,0.212365851,0.467085183,0.00683334,0.0,0.0,0.443392009,0.030374834,0.12857379,0.002472381,0.030994937,0.068954691,0.020391667,0.097665131,0.222587943,0.00914881,0.873035014,0.077071197,0.007671047,0.0,0.637835562,0.028552048,0.949988544,0.331806272,0.071480423,0.0,0.017340232,0.701574743,0.307466447,0.0,0.102635063,0.083619989,0.0,0.395411432,0.0,0.05451531,0.337622076,0.131458253,0.042651564,0.248575047,0.289077997,0.067600235,0.001437592,0.068821087,0.161366686,0.228832752,0.122728191,0.0,0.01422662,0.938969433,0.0,0.225387469,0.272283167,0.067963853,0,0.771087468,0.450633079,0.457673579,0,0.13647224,0.22676836,0.232383981,0.199855521,0.0,0.122629352,0.518818438,0.067947797,0.0,0.034387723,0.014623099,0.43016836,0.742944658,0.031868424,0.139742687,0.233274162,0.099133693,0.012665485,0.023389347,0.033692118
0.106476396,0.0,0.003574191,0.0,0.0,1.078246713,0.571277738,0.0,0.0,0.23149769,0.0,0.309872657,0.049804922,0.003119416,0.0,0.00223301,0.0,0.579973638,0.0,0.106164254,0.0,0.0,0.189244777,0.950026035,0.12989527,0.320399374,0.0,0.0,0.032727353,0.001497558,0.605006874,0.361299098,0.059685856,0.0,0.00859118,0.037433289,0.007409984,0.058577213,0.0,0.221215621,0.059155662,0.046817195,0.0,0.009097178,0.0,0.12407732,0.751836538,0.55471009,0.046869267,0.0,0.0,0.002725331,0.164692163,0.0,0.0,0.314391762,0,0.0,0.006735468,0.00237322,0.256213158,0.0,0.442347974,0.566548526,0.054677222,0.0,0.203709558,0.0,0.005384816,0.0,0.0,0.0,0.216927767,0.09725517,0.495568901,0.0,0.482640833,0.05975008,0.0,0.0,0.032387756,0.0,0.0,0.00580755,0.168017924,0.203702733,0.00149309,0.184902564,0.036425728,0.151937559,0.135142118,0.090405881,0.05823265,0.388022274,0.0,0.029208997,0.006450047,0.144386888,0.0,0.018200062,0.243383437,0.0,0.263253212,0.038110182,0.483877271,0.0,0.0,0.438738406,0.141377762,0.0,0.023310291,0.0,0.112608686,0.094062775,0.382003188,0.0,0.0,0.376008123,0.079335585,0.348357528,0.125303298,0.222259969,0.0,0.092481486,0.14610678,0.0,0.179634139,0.167564541,0.647594988,0.114776529,0.028233722,0.0,0.0,0.0,0.0174198,0.554688394,0.154351383,0.022639154,0.784381866,0,0.098343395,0.188462049,0.0,0.0,0.0,0.438924074,0.069484822,0.0,0.767704666,0.0,0.0,0.556421101,0,0.007228112,0.405671507,0.015257844,0.002040573,0.074988127,0.376492023,0.64646405,0.436424345,0.329066485,0.0,0.0,0.0,0.064428449,0.030870244,0.002835365,0.011986899,0.401263237,0.003613428,0.295074165,0.0,0.0,0.266836911,0.0,0.0,0.985062182,0.0,0.516510963,0.0,0.000128017,0.168149114,0,0.219064832,0.168039769,0.000585654,0.0,0.162333831,0.181972623,0.035877783,0.055700596,0.069703966,0.049125303,0.31939587,0.042638183,0.0,0.017483685,0.420598269,0.094142437,0.63980329,0.189508438,0.0,0.236834839,0.805520356,0.31335181,0.000864046,0.548637867,0.0,0.138815552,0.340064436,0.0,0.343231589,0.0,1.04452157,0.0,0.0,0.0,0.767788649,0.0,0.042872854,0.006119032,0.0,0.608016312,0.005378586,0.0,0.0,0.783428848,0.214410529,0.195742652,0.0,0.30014953,0.0,0.0,0.290175676,0.442712069,0.043331932,0.824872136,0.028346464,0.058594476,0.0,0.623201311,0.019022901,1.240466595,0.005393623,0.303113371,0.0,0.227752581,1.129723668,0.238701135,0.0,0.175946638,0.007002457,0.0,0.677649021,0.0,0.0,0.248038217,0.242840618,0.0,0.185172915,0.041798424,0.085244857,0.003650107,0.0,0.183456928,0.180388227,0.203616023,0.0,0.0,0.999031901,0.0,0.352258533,0.861188591,0.239351496,0,0.927895904,0.362639189,0.096910693,0,0.006664578,0.468981147,0.197966188,0.541031659,0.0,0.229884371,0.71102494,0.351891518,0.0,0.0,0.0,0.660272956,0.17234318,0.0,0.102306604,0.21674487,0.051778682,0.001730201,0.186128974,0.130239233
0.022850595,0.0,0.074685156,0.01406586,0.0,0.916619539,0.488693953,0.017545734,0.0,0.301567107,0.0,0.184549227,0.194226488,0.0,0.0,0.0,0.13362363,0.588022172,0.0,0.144749507,0.0,0.00526684,0.268947363,0.864492536,0.148595139,0.580658495,0.018031612,0.0,0.007513532,0.0,0.861641586,0.098658621,0.018331466,0.0,0.240203425,0.006411279,0.085010312,0.085750103,0.0,0.401290834,0.0,0.022294426,0.011521912,0.000866264,0.007959026,0.416031867,0.578062952,0.186001763,0.07041084,0.0,0.0,0.0,0.529034257,0.001722812,0.092255831,0.102523677,0,0.0,0.051718023,0.018357947,0.10956046,0.0,0.674750865,0.273861498,0.012273257,0.0,0.044608764,0.0,0.004173278,0.0,0.0,0.0,0.100022852,0.118855849,0.421855599,0.093761839,0.221844554,0.104739405,0.0,0.005448439,0.005221658,0.0,0.200282395,0.0,0.02492319,0.104153551,0.00341763,0.160068706,0.047576521,0.156865641,0.057665896,0.017606378,0.009532522,0.088874653,0.105715871,0.012682331,0.007606148,0.154568076,0.006332433,0.011675817,0.280141443,0.0,0.373974949,0.003557533,0.395511657,0.0,0.0,0.526106119,0.22424747,0.0,0.002860523,0.007171573,0.097004592,0.16773808,0.369530946,0.0,0.0,0.082939073,0.036080729,0.233243883,0.002662826,0.30831635,0.015662018,0.002908612,0.238896802,0.00050965,0.032520622,0.512070954,0.394148588,0.127223268,0.016721778,0.0,0.0,0.032021813,0.31883052,0.158452392,0.112349704,0.028078482,0.299290895,0,0.05142517,0.631728351,0.048025347,0.0,0.006933745,0.669911623,0.047471758,0.0,0.584251583,0.005061542,0.0,0.157055169,0,0.00018159,0.21593748,0.068094738,0.008311473,0.003803609,0.118231624,0.625960112,0.117961876,0.046951588,0.0,0.0,0.0,0.300698012,0.020015862,0.035986979,0.007999347,0.413432896,0.05698831,0.078130029,0.012348589,0.002679989,0.185654014,0.024043912,0.0,0.975050688,0.0,0.171843097,0.0,0.147073805,0.055970218,0,0.064912058,0.072475694,0.0,0.044631448,0.023178104,0.381041884,0.08432278,0.152961537,0.061913121,0.045952264,0.114162184,0.048133817,0.0003912,0.372058213,0.073458672,0.219234228,0.326654673,0.42200315,0.0,0.145119339,0.102758355,0.055027425,0.0,0.522934616,0.00466944,0.02435001,0.061989874,0.0,0.071026191,0.011922401,0.629874527,0.0,0.0,0.0,0.776563823,0.001422141,0.007132834,0.149561569,0.21875906,0.47146228,0.026485784,0.0,0.0,0.525214732,0.053072415,0.288105398,0.010009577,0.127368465,0.049498059,0.046605144,0.10824427,0.173432037,0.016937746,0.69459337,0.000174284,0.004225454,0.007356396,0.56951642,0.061280087,0.900915802,0.358939916,0.13041009,0.0,0.071273938,0.634538054,0.302354276,0.0,0.101305373,0.11200545,0.0,0.391151398,0.0,0.082554042,0.371269852,0.133429885,0.014543329,0.276614398,0.302116066,0.074248455,0.013951554,0.073438883,0.205079898,0.246729106,0.037306819,0.0,0.002190349,0.876485944,0.0,0.189558297,0.251231134,0.18291451,0,0.780703366,0.428824186,0.325071067,0,0.051963832,0.260018677,0.248553708,0.122585148,0.0,0.067732915,0.524428129,0.083810076,0.0,0.02128068,0.009780666,0.354981154,0.644933641,0.002397404,0.132542148,0.199230865,0.071082301,0.014455661,0.07432884,0.05657598
0.104253478,0.002901851,0.028550392,0.000856111,0.0,1.432021379,0.722095311,0.0,0.0,0.313323319,0.0,0.256492555,0.113345221,0.0,0.0,0.001647973,0.008791796,0.863973916,0.0,0.077249788,0.0,0.0,0.185578212,0.849573016,0.168394297,0.670007646,0.0,0.002743286,0.008664624,0.0,0.678481638,0.081795752,0.012620811,0.0,0.136264861,0.00901606,0.079412334,0.013418374,0.0,0.394719809,0.032568928,0.000152685,0.011060046,0.015684523,0.0,0.203174546,0.898982227,0.421699196,0.08198557,0.0,0.0,0.003419031,0.360239625,0.001966373,0.008056013,0.143910035,0,0.0,0.05260691,0.037821244,0.049951334,0.0,0.889134169,0.368974924,0.015900912,0.0,0.365566492,0.0,0.0,0.0,0.0,0.0,0.331888676,0.196888477,0.482764363,0.025372077,0.478424937,0.066591755,0.001153411,0.013074689,0.026537929,0.0,0.077423118,0.022117937,0.024437884,0.301588207,0.041731752,0.081331275,0.016168833,0.241846308,0.083717883,0.02116761,0.029686071,0.082798585,0.011160553,0.08882305,0.056724653,0.208138481,0.000357525,0.021991258,0.550400972,0.0,0.218904555,0.0,0.360642046,0.0,0.0,0.425169587,0.234283805,0.0,0.040568903,0.002334099,0.134794354,0.181425542,0.209927306,0.0,0.000758651,0.274780273,0.006633939,0.182650939,0.010774874,0.295813948,0.002267092,0.013209905,0.040688746,0.006361051,0.019322127,0.175780579,0.489518583,0.045092091,0.084639996,0.0,0.004240717,0.014741205,0.115860954,0.355226398,0.035237722,0.089367419,0.542329967,0,0.052635588,0.229465455,0.010463638,0.005079549,0.001311206,0.839438558,0.103815868,0.07228566,0.658301175,0.0,0.0,0.409495264,0,0.068191044,0.087023176,0.044274006,0.0,0.093378931,0.208336651,0.650853992,0.262962461,0.137331128,0.0,0.0,0.112196468,0.040297125,0.009168762,0.085332111,0.029780781,0.197083384,0.118092112,0.290525049,0.010777292,0.0,0.270881057,0.0,0.003395171,0.813697338,0.0,0.049681339,0.0,0.287036151,0.004973441,0,0.012466498,0.059384253,7.94e-05,0.015684757,0.034508832,0.42006436,0.208980456,0.105974145,0.159687757,0.047105301,0.065559253,0.029361382,0.0,0.275788873,0.180642247,0.370102376,0.373957604,0.367448807,0.0,0.406807512,0.293746054,0.009628642,0.005727062,0.682186067,0.0,0.177347556,0.139583647,0.0,0.186024562,0.014067823,0.973311067,0.0,0.0,0.000574479,0.949935794,0.0,0.004876156,0.228747308,0.046718866,0.566950381,0.002870985,0.000393742,0.0,0.520432055,0.098483734,0.100314982,0.000210098,0.050861932,0.063950367,0.000308324,0.281067669,0.455756813,0.106565073,0.977064013,0.181021661,0.060441937,0.0,0.58529973,0.010131537,1.229699492,0.197959289,0.051315442,0.0,0.023600506,1.139986038,0.405732602,0.0,0.142776951,0.020303784,0.0,0.370954901,0.023961719,0.027405836,0.246458158,0.286507726,0.00626182,0.199376956,0.109709218,0.111645535,0.002283052,0.01860013,0.113091722,0.225940377,0.295749098,0.0,0.013977812,1.164851665,0.0,0.413894594,0.422120541,0.016478855,0,0.705155015,0.33730489,0.534537137,0,0.059332088,0.361809373,0.159357607,0.342970967,0.000583618,0.361866087,0.388000637,0.265163004,0.002997938,0.00252894,0.008674008,0.72005862,0.540548146,0.015632316,0.172482237,0.159018308,0.165845126,0.008315228,0.091134168,0.007345479
